productId,cloverItemId,nameFr,hadImage,tier,method,imageFile,imagePath,action,imageUrl
112a8f62-5387-496f-a95b-3103b6f42194,8SXTPC8GXZS0J,Z229B Reptisun 5.0  13W,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/8SXTPC8GXZS0J.jpg
21a363f2-aff5-4c9f-9c16-3c3cbcf55cf4,MVXD2WQ2MXS5J,Z229C Reptisun 10.0 13W,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/MVXD2WQ2MXS5J.jpg
fe04b2f1-5253-4bc5-960b-fb92e6c7192f,5QS1CVM8BX1QT,Z229D Reptisun 3en1      26 watts  z973,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/5QS1CVM8BX1QT.jpg
cac6b120-ad54-42ad-b423-13e9ef472d8e,ZEFS30M8Q5FH0,Z229E Reptisun Mega Compact UVB Lamp 65W,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/ZEFS30M8Q5FH0.jpg
cd6bc354-ff68-4cef-b269-6d3598165828,723RJ20BS5HV8,Z230 Zoomed Powersun UV 160 Watt,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/723RJ20BS5HV8.jpg
4b997ad6-de87-48bd-9996-f52b35ee8e94,18C4NWH1DW1TA,Z231A Powersun UV 80 Watt,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/18C4NWH1DW1TA.jpg
2559529c-f830-4cfc-b4f0-6e64ce7e54b0,4GJT5TNBFK4S4,Z232R Splashproof Halogen 50Watt,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/4GJT5TNBFK4S4.jpg
a0cdf90f-4fda-4922-bdca-e9b12823ab6e,GBA5YGS7B8C7R,Z232S Splashproof Halogen 75Watt,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/GBA5YGS7B8C7R.jpg
35a37341-099f-4644-9c7f-7510262fd1a2,Z53XMD12REV76,Z232T Splashproof Halogen 90 Watt,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/Z53XMD12REV76.jpg
5863052a-fe15-4d90-876f-ae497cdd4fea,XXYHC1AF7BJW2,Z234 Nightlight Red Reptile Bulb 25 W,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/XXYHC1AF7BJW2.jpg
2d65582a-c942-43fe-8829-4921130155dc,458KEC2QWX03A,Z235 Nightlight Red Reptile Bulb 40w,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/458KEC2QWX03A.jpg
2da8f11f-3f78-4009-b06a-254a0b52d2fa,HKD34Y7M2Y0VR,Z236 Nightlight Red Reptile Bulb 60w,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/HKD34Y7M2Y0VR.jpg
31cfbc4e-75b1-4a93-806d-883f1de98c15,T2RXZBXDR8Z4R,Z237 Nightlight Red Reptile Bulb 100w,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/T2RXZBXDR8Z4R.jpg
66f2bc4d-d1d5-40ad-8a5e-fddc0c3d33c7,VJPFXQ1JY4Y44,Z237C Moonlite Reptile Bulb 60W,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/VJPFXQ1JY4Y44.jpg
25c4a3c4-bef9-4c33-b6f5-703cc080f7dc,3RNCGYN7F1EDC,Z237D Moonlite Reptile Bulb 100W,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/3RNCGYN7F1EDC.jpg
283b4e95-f1b0-4613-9d9b-ca2b55b529df,HYEZQWR44N1ZW,Z239 Daylight Blue Reptile Bulb 25w,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/HYEZQWR44N1ZW.jpg
148f26b8-2b44-4a6d-b129-6fbf643ec30c,F7WCQ4WCR5WV6,Z240 Daylight Blue Reptile Bulb 40w,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/F7WCQ4WCR5WV6.jpg
f1f07a12-45d3-4bc9-9036-52915c5d4018,3GMJ71N6CF6FP,Z241 Daylight Blue Reptile Bulb 60w,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/3GMJ71N6CF6FP.jpg
ab40c556-2b3a-4955-bb68-b463cbe5a19d,MYV3XW4XRTT58,Z243 Daylight Blue Reptile Bulb 150w,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/MYV3XW4XRTT58.jpg
b217cb5f-72af-4687-97d4-83c4c1e3758e,8S4CR4V0C7ZZG,Z244 Zoomed Infrared Heat Projector 60 Watt,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/8S4CR4V0C7ZZG.jpg
dce8caa6-602d-4f92-94bf-5dba96bf66f8,XJJCAEFD0B41R,Z244A ZooMed Repticare Heat Projector 100W,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/XJJCAEFD0B41R.jpg
e8de1704-221b-41c6-8021-5609694c9395,RDMJ0078HSRJ2,Z251H Reptisun T8 10.0 18'',true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/RDMJ0078HSRJ2.jpg
64b574ca-54d1-4c37-8a93-84e84445fdcf,5CAFGCZT67XM6,Z251R Reptisun 2.5% T5 HO 12'',true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/5CAFGCZT67XM6.jpg
312a406b-fa6a-42da-8e91-6f0b52fe4de7,4YW1D263G9X2C,Z251T Reptisun T5 HO 5.0 UVB 15W/12'',true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/4YW1D263G9X2C.jpg
640b6e21-a070-4e5a-8ae1-b4368c06efd9,2452NYVFP3XMT,Z251X Reptisun T5 HO 10.0 UVB 15W/12'',true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/2452NYVFP3XMT.jpg
acb8b5a3-d211-4e78-b096-826c654eaff1,ABC18AGKJ2TB8,"Z252T Reptisun T5 HO 5.0 UVB 24W / 22"" Lamp",true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/ABC18AGKJ2TB8.jpg
8c3d73b1-104d-4f47-8548-e6468df7f7d8,YJQ1WKYRVSCAJ,"Z252X Reptisun T5 HO 10.0 UVB 24W / 22"" Lamp",true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/YJQ1WKYRVSCAJ.jpg
4af0b8f5-c574-4127-ac9b-a519b6896328,6F42975YBBBQ4,Z253 T8 36'' Reptisun 5.0 25W,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/6F42975YBBBQ4.jpg
8bb3350f-5a4c-47f5-9462-1afba6678aa1,4N13NVQY2DXPE,Z253T Reptisun T5 HO 5.0 UVB 39W/34'' Lamp,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/4N13NVQY2DXPE.jpg
e412248a-c17d-4fc4-b7df-4d8072e19fdd,CXX83SYXKZ86R,Z253X Reptisun T5 HO 10.0 UVB 39W/34'' Lamp,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/CXX83SYXKZ86R.jpg
48a71e57-df47-4ec4-b645-f7842b4329cc,CARQ9KRZYWA3C,"Z254T Reptisun  T5 HO 5.0 UVB 54W/46"" Lamp",true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/CARQ9KRZYWA3C.jpg
6cd2b2cd-1d95-42a5-ad33-db08fb59b858,6WR56FFJEKN9J,Z254X Reptisun T5 Ho 10.0 UVB 54W/46'' Lamp,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/6WR56FFJEKN9J.jpg
58f72429-c801-4458-bd23-cdd05e5bccb2,WGK0NKE2B0XH6,Z260 Repti Basking Spot Lamp 50W,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/WGK0NKE2B0XH6.jpg
02d9b8d5-4893-45da-a80a-8a3a1e6236f0,1XNK9QFS6Y3QR,Z260S Repti Basking Spot Lamp 50W (2pack),true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/1XNK9QFS6Y3QR.jpg
3d6b5594-7972-444c-891e-9f6632dd6f4c,M6YQ9JB09YAKW,Z261 Repti Basking Spot 75w,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/M6YQ9JB09YAKW.jpg
eb044b1c-9124-4a00-b885-6b69afbf72a9,DKZ3AB369G6RY,Z261S Repti Basking Spot Lamp 75w (2pack),true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/DKZ3AB369G6RY.jpg
067dee42-a8db-40c2-bcac-0e74f32bd283,4B8XA36NXZQAR,Z262 Zoomed Repti Basking Spot Lamp 100W,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/4B8XA36NXZQAR.jpg
8d733a60-ad5a-4c1c-894a-99a469a0aa56,B5J9MM3AHDWMW,Z262S Repti Basking Spot Lamp 100w,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/B5J9MM3AHDWMW.jpg
8819a8c9-f9ab-49ce-bed1-3ab624478089,NJ5QCYMP4DFAC,Z263 Zoomed Repti Basking Spot Lamp 150W,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/NJ5QCYMP4DFAC.jpg
653b030c-7d2c-49f0-a6be-3a76b3c94b07,9BV6FHZ6B76J4,Z264 Repti Basking Spot 250w,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/9BV6FHZ6B76J4.jpg
264faa07-0158-47d3-b7d2-57062ae6e321,7S3APFMMB0JDP,Z265 Nocturnal Infrared Heat Lamp 50w,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/7S3APFMMB0JDP.jpg
0be9696c-3b86-4092-8147-0ca82a05ae6c,CP0HNSKH1CAB8,Z266 Nocturnal Infrared Heat Lamp 75W,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/CP0HNSKH1CAB8.jpg
bbfa3785-8643-496b-9a4c-c37eb9e22fbe,MCJNS86A2AZ3R,Z267 Nocturnal Infrared Heat Lamp 100w,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/MCJNS86A2AZ3R.jpg
6437a8ba-c16a-4188-bd59-e2d6b090d2b7,5B1W3DECXDJCE,Z268 Nocturnal Infrared Heat Lamp 150w,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/5B1W3DECXDJCE.jpg
d970a9f9-809a-47c5-9b9e-afba24d7f377,EYVJBHS1ZZWT4,Z269 Nocturnal Infrared Heat Lamp 250w,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/EYVJBHS1ZZWT4.jpg
f78421df-92b0-4f7f-9fb3-74cff89605ad,3HEZW9XQTFC0A,Z275 Nat. Flora Reptivine,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/3HEZW9XQTFC0A.jpg
7c3fabe5-c9b0-40ba-a885-1929a97dbcae,SF435CF8P0K82,Z275A Nat. Flora Fireball Bromeliad,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/SF435CF8P0K82.jpg
0b6dcbdd-3b8a-4799-a31f-a748fec9fe20,6WBCTPY5ZRX4W,Z275B Nat. Flora Chestnut Bromeliad,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/6WBCTPY5ZRX4W.jpg
517771e5-bf2a-49aa-9216-d2d652807534,1TAPQ6G86YR7R,Z275C  Nat. Flora Lace Fern,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/1TAPQ6G86YR7R.jpg
ad8a9011-741a-4f99-b082-8a9f4ca9d517,D7KD7A8GK7MGR,Z275D  Nat. Flora Sword Fern,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/D7KD7A8GK7MGR.jpg
57f8aacd-53b2-45c7-9ad3-5e969b5b5941,T6JNPEBXTBJFM,Z275E Nat. Flora Tillandsia Air Plant,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/T6JNPEBXTBJFM.jpg
df542a24-cbe8-4ae2-b333-198f7210262d,40TM012EA40TG,Z275F  Nat. Flora Staghorn Fern,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/40TM012EA40TG.jpg
0bda0259-b334-44d3-9ab2-788af290f171,H3NT18A83CRB8,Z278 Silver Mullein,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/H3NT18A83CRB8.jpg
04d2bdb2-7824-49aa-9c41-7a75b7606433,BFHV2Z255Y8S6,Z278A Euphorbia,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/BFHV2Z255Y8S6.jpg
e14bfa4e-2aef-41d0-aa28-70121c147e43,81YH5CQAQSTPT,Z278B  Green Aloe,false,high,zlookup:Z278B,BU-73_097612180732_Naturalistic-Desert-Plants_Green-Aloe_1.jpg,Plants jpg/BU-73_097612180732_Naturalistic-Desert-Plants_Green-Aloe_1.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/81YH5CQAQSTPT.jpg
c2d6e8f0-3818-4dc1-9754-2538850bc86c,TKRASRVYSJ93A,Z278C Red Leaf Stonecrop,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/TKRASRVYSJ93A.jpg
6150303b-1384-4de9-b0c8-426327e5bb7f,RDRCQ7RTF1G7M,Z278D Burro's Tail,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/RDRCQ7RTF1G7M.jpg
e03eab00-93ba-4d8a-b6de-9dd229cd662f,ZJ7QGABKXRSNA,Z278E Tree Houseleek,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/ZJ7QGABKXRSNA.jpg
8b368492-df73-4cd2-ab35-dc72389bc0cc,4RWR8QBAW4AR8,Z281 Nano Dome Lamp Fixture,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/4RWR8QBAW4AR8.jpg
0589925c-8d4e-4433-8950-e2ecf1b13e9c,GNVRWZX86EFET,Z282 ZooMed Nano Combo Dome Lamp Fixture,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/GNVRWZX86EFET.jpg
37d84c03-a8bc-49a5-bd93-fe08397b2a2f,4GZ85CET60AAA,Z282A ZooMed Nano Combo Dome Hold Down Kit,false,high,zlookup:Z282A,LF-35C_Hold-Down.jpg,Hoods & Screen Covers jpg/LF-35C_Hold-Down.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/4GZ85CET60AAA.jpg
2da1d947-3a7e-4fd0-917d-31664c495b54,XXP8TQBBA7DK4,Z283 Nano Basking Lamp 25w,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/XXP8TQBBA7DK4.jpg
64d6cbe6-fd18-4424-9e71-35a7c1c110f2,9WYTS1ZVY8CZT,Z283A Nano Basking Spot Lamp 40W,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/9WYTS1ZVY8CZT.jpg
112c7de0-aad0-49e3-81dc-7b13dd33f35f,BGPDA1VW07TCR,Z285 Nano LED 5W,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/BGPDA1VW07TCR.jpg
e96e4a0d-531f-4955-9e7a-250cc3ec1072,01QVZK58YYC3W,Z286 Nano Halogen Heat Lamp 35W,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/01QVZK58YYC3W.jpg
e4af60d5-36cd-4963-85f1-9e78a0ad3ffd,WEGHWS1Y0861Y,Z287A Nano ceramic heat emitter 40W,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/WEGHWS1Y0861Y.jpg
2ee5287b-1583-4166-b0f5-ac65e9cd38cf,0HXVX7G47DTVE,Z288 Nano Reptisun UVB 5W,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/0HXVX7G47DTVE.jpg
c591aaf3-cfb9-4427-bba7-3e47f48e2eff,G0JEDSFG57VFM,Z289 Zoomed Terra Effects Model 2 (nano led w/sound),true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/G0JEDSFG57VFM.jpg
3314e85f-abe8-44fa-8266-ee50d14f8943,EAPVJ84198KR2,Z290L,false,high,zlookup:Z290L,BU-10-097612180107-MexPhyllo-pkg.jpg,Plants jpg/BU-10-097612180107-MexPhyllo-pkg.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/EAPVJ84198KR2.jpg
3279892b-e29a-4b17-aa9b-9228d2e36a97,QE0EVP1PEQFEW,Z290S Zoomed Plante De Plastique Mexican Phyllo Small,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/QE0EVP1PEQFEW.jpg
b93fc25b-b0ec-484a-8d7c-ce45c792716b,6TTHFEZ99XYZP,Z291L,false,high,zlookup:Z291L,BU-12-097612180121-Sm-Congo-Ivy.jpg,Plants jpg/BU-12-097612180121-Sm-Congo-Ivy.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/6TTHFEZ99XYZP.jpg
035b9641-ac6d-4e1c-aff5-80e892a0166d,FKTJ2PAFQ8W2R,Z291S,false,high,zlookup:Z291S,BU-12-097612180121-Sm-Congo-Ivy.jpg,Plants jpg/BU-12-097612180121-Sm-Congo-Ivy.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/FKTJ2PAFQ8W2R.jpg
a677437c-037b-4f53-b429-01fd9ee30d4b,PMFNVRG49M4WA,Z292L,false,high,zlookup:Z292L,BU-13-097612180138-Malaysian-Fern pkg.jpg,Plants jpg/BU-13-097612180138-Malaysian-Fern pkg.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/PMFNVRG49M4WA.jpg
59a8c22f-54fb-41bf-ae78-fee77378278c,KGQ9G4BYD5MNW,Z292S,false,high,zlookup:Z292S,BU-13-097612180138-Malaysian-Fern pkg.jpg,Plants jpg/BU-13-097612180138-Malaysian-Fern pkg.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/KGQ9G4BYD5MNW.jpg
c25a3ef8-d77f-4301-ac15-6d7dd0d81a19,EVSW30ZT43JK6,Z293M,false,high,zlookup:Z293M,BU-15-097612180152-Bolivian-Croton pkg.jpg,Plants jpg/BU-15-097612180152-Bolivian-Croton pkg.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/EVSW30ZT43JK6.jpg
9b5c6b1c-3bc3-4dc2-a85d-92eced0225dd,PW4T6AC200P7M,Z293S,false,high,zlookup:Z293S,BU-15-097612180152-Bolivian-Croton pkg.jpg,Plants jpg/BU-15-097612180152-Bolivian-Croton pkg.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/PW4T6AC200P7M.jpg
e8cdc184-4cb8-40e0-b7ec-5d76fbeb8225,759YZXERMF6EE,Z294L,false,high,zlookup:Z294L,BU-18-097612180183-Sm-Cashuarina.jpg,Plants jpg/BU-18-097612180183-Sm-Cashuarina.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/759YZXERMF6EE.jpg
e3e5696b-a31a-4c0c-a82b-c05f4ac8cc2a,3KTXJ92TMC90P,Z294S,false,high,zlookup:Z294S,BU-18-097612180183-Sm-Cashuarina.jpg,Plants jpg/BU-18-097612180183-Sm-Cashuarina.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/3KTXJ92TMC90P.jpg
b7cf563d-6733-423f-98db-3240000bb086,29REE459BNQTE,Z295L Zoomed Plante Plastique Bolivian Croton Lg,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/29REE459BNQTE.jpg
1ae70ca2-6081-405e-aed2-e4c69c89b4c9,3XYEDA1JQ93TP,Z295M,false,high,zlookup:Z295M,BU-15-097612180152-Bolivian-Croton pkg.jpg,Plants jpg/BU-15-097612180152-Bolivian-Croton pkg.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/3XYEDA1JQ93TP.jpg
d0dfde67-967c-4151-acd6-6d20f39963ab,VVMH5M1E47YBT,Z295S,false,high,zlookup:Z295S,BU-15-097612180152-Bolivian-Croton pkg.jpg,Plants jpg/BU-15-097612180152-Bolivian-Croton pkg.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/VVMH5M1E47YBT.jpg
4032cc11-a436-4c9a-855f-047a5e95d7e9,Y6538A49VDT0A,Z296L,false,high,zlookup:Z296L,BU-15-097612180152-Bolivian-Croton pkg.jpg,Plants jpg/BU-15-097612180152-Bolivian-Croton pkg.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/Y6538A49VDT0A.jpg
5bf97783-2361-41d9-8a3b-9fea28ab99fb,RHMTWHKFXD3K4,Z296M,false,high,zlookup:Z296M,BU-35-097612180350-Bolivian-Croton.jpg,Plants jpg/BU-35-097612180350-Bolivian-Croton.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/RHMTWHKFXD3K4.jpg
37a68e9e-85c9-4280-a16e-6984dd9fba9c,SPGV53T6XNFYW,Z296S,false,high,zlookup:Z296S,BU-26-097612180268-Med-Canabis.jpg,Plants jpg/BU-26-097612180268-Med-Canabis.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/SPGV53T6XNFYW.jpg
affa73a1-4353-491c-ac2e-2f5988218d72,ZGXSYM1GVS8JT,Z297L Plastic Plant Borneo Star Large,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/ZGXSYM1GVS8JT.jpg
be8357e2-e391-49bc-b3d1-ca5f0283f341,6ZSW1PYAEY0XW,Z297S,false,high,zlookup:Z297S,BU-18-097612180183-Sm-Cashuarina.jpg,Plants jpg/BU-18-097612180183-Sm-Cashuarina.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/6ZSW1PYAEY0XW.jpg
6981a38c-92bb-429f-b8b0-1f9a6ab6aca0,V4K22Q6NX6TQ6,Z298L,false,high,zlookup:Z298L,BU-38-097612180381-lrg-Cashuarina.jpg,Plants jpg/BU-38-097612180381-lrg-Cashuarina.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/V4K22Q6NX6TQ6.jpg
1a5a4850-5694-447a-975a-fdd0728199e9,6V3F5JXWXECNW,Z298M,false,high,zlookup:Z298M,BU-38-097612180381-lrg-Cashuarina.jpg,Plants jpg/BU-38-097612180381-lrg-Cashuarina.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/6V3F5JXWXECNW.jpg
b689b4c7-22b7-409a-a598-ddd64ed0ac6e,SFAQW98BRQNRC,Z298S Plastic Plant Cashuarina Small,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/SFAQW98BRQNRC.jpg
e0cab114-a5ac-439f-875f-e0ea3121dd24,9N0GHCRHAX5N6,Z299S,false,high,zlookup:Z299S,BU-18-097612180183-Sm-Cashuarina.jpg,Plants jpg/BU-18-097612180183-Sm-Cashuarina.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/9N0GHCRHAX5N6.jpg
3369f770-d721-499b-b98a-11cb8474756f,83H66EM732CBC,Z313 Arboreal Feeding Platform,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/83H66EM732CBC.jpg
cff72470-ff45-4d5e-804d-74638b458f9a,CPJKT2F7B39DT,Z313A Arboreal Feeding Cup,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/CPJKT2F7B39DT.jpg
eb0f9d3b-8cfe-497a-99f3-ba4608889349,MXT7CZP9TW0SA,Z313B Refill Cups for Arboreal Feeding (12),true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/MXT7CZP9TW0SA.jpg
99b6a1b4-8831-4983-b611-958c31131c25,KFMMDJGP4Q5DY,Z315,false,high,zlookup:Z315,Hammock-&-Ladder.jpg,Cage Furniture jpg/Hammock-&-Ladder.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/KFMMDJGP4Q5DY.jpg
9a68238b-cf0e-49c0-bc87-8753cab6cd02,WFR33APH0VKHR,Z316,false,high,zlookup:Z316,Hammock-&-Ladder.jpg,Cage Furniture jpg/Hammock-&-Ladder.jpg,uploaded,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/WFR33APH0VKHR.jpg
05cd519c-ed17-4c4f-ab51-0f087e41259e,XTX29QA53WMDJ,Z316G Repti Hammock,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/XTX29QA53WMDJ.jpg
dc77abed-781a-4e3a-a107-be078d14502a,S842DGXJG7B3E,Z317 Repti Hammock,true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/S842DGXJG7B3E.jpg
987c7699-ef33-422c-962b-89e59b7c16a4,VF7Y917CJ8QCW,Z325 Zoomed Habba Hut (small),true,none,existing-image,,,skip_existing,https://fdz83n9nk6ltlfo9.public.blob.vercel-storage.com/products/VF7Y917CJ8QCW.jpg
